codigoDeBarras|idLivro|exemplar|dataAquisicaoExemplar|dataCadastroSistema|classificacao|areaConhecimento|autores|titulo|ano|isbn|editora|paginas
97489373|305207|2|17/02/2016|21/07/2016|624 S718h Ac.305207|ENGENHARIA CIVIL|SOTO, Celso Faustino. |Hidráulica industrial:   projetos e dimensionamento de circuitos hidráulicos. |2014|9788529009315|São Paulo: EDICON|110
97463742|302798|1|24/03/2014|28/05/2015|302.2 H114a 2002 Ac.302798|COMUNICAÇÃO|HABERMAS, Jürgen. |Agir comunicativo e razão destranscendentalizada. |2002|852820121X|Rio de Janeiro: Tempo Brasileiro|111
97450326|275410|1|13/08/2014|10/09/2014|428.07 M966i Ac.275410|LÍNGUA INGLESA - ESTUDO E ENSINO|MUNHOZ, Rosângela. |Inglês instrumental:   estratégias de leitura módulo I. |2000|8585734367|São Paulo: Centro Paula Souza: Textonovo|111
97450327|275410|2|13/08/2014|10/09/2014|428.07 M966i Ac.275410|LÍNGUA INGLESA - ESTUDO E ENSINO|MUNHOZ, Rosângela. |Inglês instrumental:   estratégias de leitura módulo I. |2000|8585734367|São Paulo: Centro Paula Souza: Textonovo|111
97467504|303770|1|10/07/2015|10/07/2015|371.102 C673p Ac.303770|ENSINO|COELHO, Lívia Dias. |Procedimentos de ensino:   um momento entre a teoria e a prática pedagógica . |1997|8572920269|Curitiba: Champagnat|111
97463406|302744|1|24/03/2015|22/05/2015|808.0666 B327m Ac.302744|REDAÇÃO TÉCNICA|BASTOS, Dau; SOUZA, Mariana; NASCIMENTO, Solange. |Monografia ao alcance de todos. |2003|8586435759 |Rio de Janeiro: Garamond Universitária|111
97450807|299468|1|13/08/2014|18/09/2014|428.24 G913t Ac.299468|LÍNGUA INGLESA - COMPÊNDIOS PARA ESTRANGEIROS|GUANDALINI, Eiter Otávio. |Técnicas de leitura em inglês:   ESP - English for specific purposes : estágio 2. |2004|8585734817|São Paulo: Textonovo|111
97450808|299468|2|13/08/2014|18/09/2014|428.24 G913t Ac.299468|LÍNGUA INGLESA - COMPÊNDIOS PARA ESTRANGEIROS|GUANDALINI, Eiter Otávio. |Técnicas de leitura em inglês:   ESP - English for specific purposes : estágio 2. |2004|8585734817|São Paulo: Textonovo|111
97450809|299466|1|13/08/2014|18/09/2014|428.24 G913t Ac.299466|LÍNGUA INGLESA - COMPÊNDIOS PARA ESTRANGEIROS|GUANDALINI, Eiter Otávio. |Técnicas de leitura em inglês:   ESP - English for specific purposes : estágio 1 . |2002|8585734523|São Paulo: Textonovo|111
97450810|299466|2|13/08/2014|18/09/2014|428.24 G913t Ac.299466|LÍNGUA INGLESA - COMPÊNDIOS PARA ESTRANGEIROS|GUANDALINI, Eiter Otávio. |Técnicas de leitura em inglês:   ESP - English for specific purposes : estágio 1 . |2002|8585734523|São Paulo: Textonovo|111
97457504|301204|1|26/02/2015|26/02/2015|808.831 C763 Ac.301204|CONTOS|ARGEL, Martha; RIOS, Rosana (Org.); POE, Edgar Allan (Org.) et al. |Contos de horror:   histórias para não ler à noite. |2011|9788562527395|São Paulo: Universo|111
97464377|302964|1|24/03/2014|08/06/2015|333.31 C196m 2006 Ac.302964|REFORMA AGRÁRIA|CAMPIGOTO, José Adilçon. |O MST em Santa Catarina:   narrativa de um trabalhador rural . |2006|8571140391|Blumenau: EDIFURB|111
97452766|276090|1|29/09/2014|30/10/2014|005.133 D325j Ac.276090|LINGUAGENS  ESPECÍFICAS DE PROGRAMAÇÃO DE COMPUTADORES|DEITEL, Harvey M.; DEITEL, Paul J. . |Java como programar. |2010|9788576055631|8. ed. São Paulo: Pearson Prentice Hall|1110
97452781|276090|1|29/09/2014|30/10/2014|005.133 D325j Ac.276090|LINGUAGENS  ESPECÍFICAS DE PROGRAMAÇÃO DE COMPUTADORES|DEITEL, Harvey M.; DEITEL, Paul J. . |Java como programar. |2010|9788576055631|8. ed. São Paulo: Pearson Prentice Hall|1110
97452767|276090|2|29/09/2014|30/10/2014|005.133 D325j Ac.276090|LINGUAGENS  ESPECÍFICAS DE PROGRAMAÇÃO DE COMPUTADORES|DEITEL, Harvey M.; DEITEL, Paul J. . |Java como programar. |2010|9788576055631|8. ed. São Paulo: Pearson Prentice Hall|1110
97452782|276090|2|29/09/2014|30/10/2014|005.133 D325j Ac.276090|LINGUAGENS  ESPECÍFICAS DE PROGRAMAÇÃO DE COMPUTADORES|DEITEL, Harvey M.; DEITEL, Paul J. . |Java como programar. |2010|9788576055631|8. ed. São Paulo: Pearson Prentice Hall|1110
97452768|276090|3|29/09/2014|30/10/2014|005.133 D325j Ac.276090|LINGUAGENS  ESPECÍFICAS DE PROGRAMAÇÃO DE COMPUTADORES|DEITEL, Harvey M.; DEITEL, Paul J. . |Java como programar. |2010|9788576055631|8. ed. São Paulo: Pearson Prentice Hall|1110
97452783|276090|3|29/09/2014|30/10/2014|005.133 D325j Ac.276090|LINGUAGENS  ESPECÍFICAS DE PROGRAMAÇÃO DE COMPUTADORES|DEITEL, Harvey M.; DEITEL, Paul J. . |Java como programar. |2010|9788576055631|8. ed. São Paulo: Pearson Prentice Hall|1110
97452769|276090|4|29/09/2014|30/10/2014|005.133 D325j Ac.276090|LINGUAGENS  ESPECÍFICAS DE PROGRAMAÇÃO DE COMPUTADORES|DEITEL, Harvey M.; DEITEL, Paul J. . |Java como programar. |2010|9788576055631|8. ed. São Paulo: Pearson Prentice Hall|1110
97452784|276090|4|29/09/2014|30/10/2014|005.133 D325j Ac.276090|LINGUAGENS  ESPECÍFICAS DE PROGRAMAÇÃO DE COMPUTADORES|DEITEL, Harvey M.; DEITEL, Paul J. . |Java como programar. |2010|9788576055631|8. ed. São Paulo: Pearson Prentice Hall|1110
97452770|276090|5|29/09/2014|30/10/2014|005.133 D325j Ac.276090|LINGUAGENS  ESPECÍFICAS DE PROGRAMAÇÃO DE COMPUTADORES|DEITEL, Harvey M.; DEITEL, Paul J. . |Java como programar. |2010|9788576055631|8. ed. São Paulo: Pearson Prentice Hall|1110
97452785|276090|5|29/09/2014|30/10/2014|005.133 D325j Ac.276090|LINGUAGENS  ESPECÍFICAS DE PROGRAMAÇÃO DE COMPUTADORES|DEITEL, Harvey M.; DEITEL, Paul J. . |Java como programar. |2010|9788576055631|8. ed. São Paulo: Pearson Prentice Hall|1110
97452771|276090|6|29/09/2014|30/10/2014|005.133 D325j Ac.276090|LINGUAGENS  ESPECÍFICAS DE PROGRAMAÇÃO DE COMPUTADORES|DEITEL, Harvey M.; DEITEL, Paul J. . |Java como programar. |2010|9788576055631|8. ed. São Paulo: Pearson Prentice Hall|1110
97452786|276090|6|29/09/2014|30/10/2014|005.133 D325j Ac.276090|LINGUAGENS  ESPECÍFICAS DE PROGRAMAÇÃO DE COMPUTADORES|DEITEL, Harvey M.; DEITEL, Paul J. . |Java como programar. |2010|9788576055631|8. ed. São Paulo: Pearson Prentice Hall|1110
97452772|276090|7|29/09/2014|30/10/2014|005.133 D325j Ac.276090|LINGUAGENS  ESPECÍFICAS DE PROGRAMAÇÃO DE COMPUTADORES|DEITEL, Harvey M.; DEITEL, Paul J. . |Java como programar. |2010|9788576055631|8. ed. São Paulo: Pearson Prentice Hall|1110
97452787|276090|7|29/09/2014|30/10/2014|005.133 D325j Ac.276090|LINGUAGENS  ESPECÍFICAS DE PROGRAMAÇÃO DE COMPUTADORES|DEITEL, Harvey M.; DEITEL, Paul J. . |Java como programar. |2010|9788576055631|8. ed. São Paulo: Pearson Prentice Hall|1110
97452773|276090|8|29/09/2014|30/10/2014|005.133 D325j Ac.276090|LINGUAGENS  ESPECÍFICAS DE PROGRAMAÇÃO DE COMPUTADORES|DEITEL, Harvey M.; DEITEL, Paul J. . |Java como programar. |2010|9788576055631|8. ed. São Paulo: Pearson Prentice Hall|1110
97452788|276090|8|29/09/2014|30/10/2014|005.133 D325j Ac.276090|LINGUAGENS  ESPECÍFICAS DE PROGRAMAÇÃO DE COMPUTADORES|DEITEL, Harvey M.; DEITEL, Paul J. . |Java como programar. |2010|9788576055631|8. ed. São Paulo: Pearson Prentice Hall|1110
97452774|276090|9|29/09/2014|30/10/2014|005.133 D325j Ac.276090|LINGUAGENS  ESPECÍFICAS DE PROGRAMAÇÃO DE COMPUTADORES|DEITEL, Harvey M.; DEITEL, Paul J. . |Java como programar. |2010|9788576055631|8. ed. São Paulo: Pearson Prentice Hall|1110
97452789|276090|9|29/09/2014|30/10/2014|005.133 D325j Ac.276090|LINGUAGENS  ESPECÍFICAS DE PROGRAMAÇÃO DE COMPUTADORES|DEITEL, Harvey M.; DEITEL, Paul J. . |Java como programar. |2010|9788576055631|8. ed. São Paulo: Pearson Prentice Hall|1110
97466552|303481|1|01/07/2015|01/07/2015|869.3 Q3m Ac.303481|FICÇÃO PORTUGUESA|QUEIROZ, Eça de. |O mandarim. |1999|8525409987|Porto Alegre: L&PM|112
97475012|305753|1|17/11/2015|18/11/2015|158.1 C982n Ac.305753|SUCESSO, AUTO-REALIZAÇÃO, ETC.|CURY, Augusto. |Nunca desista de seus sonhos. |2004|9788575429495|Rio de Janeiro: Sextante|112
97463291|302727|1|24/03/2014|20/05/2015|193 H115p Ac.302727|FILOSOFIA ALEMÃ E AUSTRÍACA|HABERMAS, Jürgen. |Passado como futuro. |1990|8528200469|Rio de Janeiro: Tempo Brasileiro|112
97463746|302816|1|28/05/2015|28/05/2015|B869.3 A994n Ac.302816|FICÇÃO BRASILEIRA|AZEVEDO, Álvares de. |Noite na taverna. |2005|8598610135|Jaraguá do Sul: Avenida Gràfica e Ed.|112
97462118|302326|1|24/03/0214|28/04/2015|027.4 S939b Ac.302326|BIBLIOTECA PÙBLICA|SUAIDEN, Emir José. |Biblioteca pública e informação à comunidade. |1994|8526004840|São Paulo: Global|112
97488159|293257|1|09/03/2016|27/06/2016|370.78 L944p Ac.293257|PESQUISA EDUCACIONAL|LÜDKE, Menga; ANDRÉ, Marli Eliza Dalmazo Afonso de. |Pesquisa em educação:   abordagens qualitativas. |2013|9788521622505|2. ed. Rio de Janeiro: EPU|112
97488160|293257|2|09/03/2016|27/06/2016|370.78 L944p Ac.293257|PESQUISA EDUCACIONAL|LÜDKE, Menga; ANDRÉ, Marli Eliza Dalmazo Afonso de. |Pesquisa em educação:   abordagens qualitativas. |2013|9788521622505|2. ed. Rio de Janeiro: EPU|112
97483522|303154|1|23/03/2016|12/05/2016|370.15 K15 Ac.303154|PSICOLOGIA EDUCACIONAL|KAMII, Constance. |A criança e o número:   implicações educacionais da teoria de Piaget para a atuação com escolares de 4 a seis anos. |2012|9788530801519|39. ed. Campinas: Papirus|112
97483523|303154|2|23/03/2016|12/05/2016|370.15 K15 Ac.303154|PSICOLOGIA EDUCACIONAL|KAMII, Constance. |A criança e o número:   implicações educacionais da teoria de Piaget para a atuação com escolares de 4 a seis anos. |2012|9788530801519|39. ed. Campinas: Papirus|112
97483524|303154|3|23/03/2016|12/05/2016|370.15 K15 Ac.303154|PSICOLOGIA EDUCACIONAL|KAMII, Constance. |A criança e o número:   implicações educacionais da teoria de Piaget para a atuação com escolares de 4 a seis anos. |2012|9788530801519|39. ed. Campinas: Papirus|112
97483525|303154|4|23/03/2016|12/05/2016|370.15 K15 Ac.303154|PSICOLOGIA EDUCACIONAL|KAMII, Constance. |A criança e o número:   implicações educacionais da teoria de Piaget para a atuação com escolares de 4 a seis anos. |2012|9788530801519|39. ed. Campinas: Papirus|112
97483526|303154|5|23/03/2016|12/05/2016|370.15 K15 Ac.303154|PSICOLOGIA EDUCACIONAL|KAMII, Constance. |A criança e o número:   implicações educacionais da teoria de Piaget para a atuação com escolares de 4 a seis anos. |2012|9788530801519|39. ed. Campinas: Papirus|112
97483527|303154|6|23/03/2016|12/05/2016|370.15 K15 Ac.303154|PSICOLOGIA EDUCACIONAL|KAMII, Constance. |A criança e o número:   implicações educacionais da teoria de Piaget para a atuação com escolares de 4 a seis anos. |2012|9788530801519|39. ed. Campinas: Papirus|112
97483528|303154|7|23/03/2016|12/05/2016|370.15 K15 Ac.303154|PSICOLOGIA EDUCACIONAL|KAMII, Constance. |A criança e o número:   implicações educacionais da teoria de Piaget para a atuação com escolares de 4 a seis anos. |2012|9788530801519|39. ed. Campinas: Papirus|112
97483529|303154|8|23/03/2016|12/05/2016|370.15 K15 Ac.303154|PSICOLOGIA EDUCACIONAL|KAMII, Constance. |A criança e o número:   implicações educacionais da teoria de Piaget para a atuação com escolares de 4 a seis anos. |2012|9788530801519|39. ed. Campinas: Papirus|112
97483530|303154|9|23/03/2016|12/05/2016|370.15 K15 Ac.303154|PSICOLOGIA EDUCACIONAL|KAMII, Constance. |A criança e o número:   implicações educacionais da teoria de Piaget para a atuação com escolares de 4 a seis anos. |2012|9788530801519|39. ed. Campinas: Papirus|112
97474579|305611|1|28/11/2014|13/11/2015|540 C454q Ac.305611|QUÍMICA E CIÊNCIAS CORRELATAS|CHANG, Raymond; GOLDSBY, Kenneth A. |Química. |2013|9788580552553|11 ed. Porto Alegre: Mc Graw Hill|1135
97460235|301754|1|23/03/2015|23/03/2015|B869.1 B981c Ac.301754|POESIA BRASILEIRA|BUSS, Alcides. |Cadernos da noite. |2003|8590399915|Florianópolis: M. A. L. Ed.|114
97484799|308706|1|23/03/2016|20/05/2016|375 P116p Ac.308706|CURRÍCULOS|PACHECO, José Augusto. |Políticas curriculares:   referencias para análise . |2003|9788536301167|Porto Alegre: Artes Médicas|114
97484800|308706|2|23/03/2016|20/05/2016|375 P116p Ac.308706|CURRÍCULOS|PACHECO, José Augusto. |Políticas curriculares:   referencias para análise . |2003|9788536301167|Porto Alegre: Artes Médicas|114
97452959|300164|1|08/10/2014|05/11/2014|658.4038 A448g Ac.300164|GESTÃO DO CONHECIMENTO - TECNOLOGIA DA INFORMAÇÃO|ALMEIDA, Mário de Souza; FREITAS, Claudia Regina; SOUZA, Irineu Manoel de. |Gestão do conhecimento para tomada de decisão. |2011|9788522464173|São Paulo: Atlas|114
97452960|300164|2|08/10/2014|05/11/2014|658.4038 A448g Ac.300164|GESTÃO DO CONHECIMENTO - TECNOLOGIA DA INFORMAÇÃO|ALMEIDA, Mário de Souza; FREITAS, Claudia Regina; SOUZA, Irineu Manoel de. |Gestão do conhecimento para tomada de decisão. |2011|9788522464173|São Paulo: Atlas|114
97501384|313063|1|14/10/2016|19/04/2017|100 N677c Ac.313063|FILOSOFIA|NIETZSCHE, Friedrich. |Crepúsculo dos ídolos, ou, como se filosofa com o martelo. |2014|9788532648334|Rio de Janeiro: Vozes|115
97450328|299417|1|13/08/2014|10/09/2014|658.47 A474s Ac.299417|ESPIONAGEM INDUSTRIAL|ALVES, Gustavo Alberto. |Segurança da informação:   uma visão inovadora da gestão . |2006|8573934727|Rio de Janeiro: Ciência Moderna|115
97496589|299417|10|14/10/2016|25/11/2016|658.47 A474s Ac.299417|ESPIONAGEM INDUSTRIAL|ALVES, Gustavo Alberto. |Segurança da informação:   uma visão inovadora da gestão . |2006|8573934727|Rio de Janeiro: Ciência Moderna|115
97496590|299417|11|14/10/2016|25/11/2016|658.47 A474s Ac.299417|ESPIONAGEM INDUSTRIAL|ALVES, Gustavo Alberto. |Segurança da informação:   uma visão inovadora da gestão . |2006|8573934727|Rio de Janeiro: Ciência Moderna|115
97450329|299417|2|13/08/2014|10/09/2014|658.47 A474s Ac.299417|ESPIONAGEM INDUSTRIAL|ALVES, Gustavo Alberto. |Segurança da informação:   uma visão inovadora da gestão . |2006|8573934727|Rio de Janeiro: Ciência Moderna|115
97450330|299417|3|13/08/2014|10/09/2014|658.47 A474s Ac.299417|ESPIONAGEM INDUSTRIAL|ALVES, Gustavo Alberto. |Segurança da informação:   uma visão inovadora da gestão . |2006|8573934727|Rio de Janeiro: Ciência Moderna|115
97450331|299417|4|13/08/2014|10/09/2014|658.47 A474s Ac.299417|ESPIONAGEM INDUSTRIAL|ALVES, Gustavo Alberto. |Segurança da informação:   uma visão inovadora da gestão . |2006|8573934727|Rio de Janeiro: Ciência Moderna|115
97450332|299417|5|13/08/2014|10/09/2014|658.47 A474s Ac.299417|ESPIONAGEM INDUSTRIAL|ALVES, Gustavo Alberto. |Segurança da informação:   uma visão inovadora da gestão . |2006|8573934727|Rio de Janeiro: Ciência Moderna|115
97450333|299417|6|13/08/2014|10/09/2014|658.47 A474s Ac.299417|ESPIONAGEM INDUSTRIAL|ALVES, Gustavo Alberto. |Segurança da informação:   uma visão inovadora da gestão . |2006|8573934727|Rio de Janeiro: Ciência Moderna|115
97450334|299417|7|13/08/2014|10/09/2014|658.47 A474s Ac.299417|ESPIONAGEM INDUSTRIAL|ALVES, Gustavo Alberto. |Segurança da informação:   uma visão inovadora da gestão . |2006|8573934727|Rio de Janeiro: Ciência Moderna|115
97450335|299417|8|13/08/2014|10/09/2014|658.47 A474s Ac.299417|ESPIONAGEM INDUSTRIAL|ALVES, Gustavo Alberto. |Segurança da informação:   uma visão inovadora da gestão . |2006|8573934727|Rio de Janeiro: Ciência Moderna|115
97450336|299417|9|13/08/2014|10/09/2014|658.47 A474s Ac.299417|ESPIONAGEM INDUSTRIAL|ALVES, Gustavo Alberto. |Segurança da informação:   uma visão inovadora da gestão . |2006|8573934727|Rio de Janeiro: Ciência Moderna|115
97487042|285670|1|23/03/2016|15/06/2016|306.48 B875b Ac.285670|INSTITUIÇÕES CULTURAIS|BROUGÈRE, Gilles. |Brinquedo e cultura. |2010|9788524916489|8. ed. São Paulo: Cortez|116
97487043|285670|2|23/03/2016|15/06/2016|306.48 B875b Ac.285670|INSTITUIÇÕES CULTURAIS|BROUGÈRE, Gilles. |Brinquedo e cultura. |2010|9788524916489|8. ed. São Paulo: Cortez|116
97487044|285670|3|23/03/2016|15/06/2016|306.48 B875b Ac.285670|INSTITUIÇÕES CULTURAIS|BROUGÈRE, Gilles. |Brinquedo e cultura. |2010|9788524916489|8. ed. São Paulo: Cortez|116
97487045|285670|4|23/03/2016|15/06/2016|306.48 B875b Ac.285670|INSTITUIÇÕES CULTURAIS|BROUGÈRE, Gilles. |Brinquedo e cultura. |2010|9788524916489|8. ed. São Paulo: Cortez|116
97487046|285670|5|23/03/2016|15/06/2016|306.48 B875b Ac.285670|INSTITUIÇÕES CULTURAIS|BROUGÈRE, Gilles. |Brinquedo e cultura. |2010|9788524916489|8. ed. São Paulo: Cortez|116
97487047|285670|6|23/03/2016|15/06/2016|306.48 B875b Ac.285670|INSTITUIÇÕES CULTURAIS|BROUGÈRE, Gilles. |Brinquedo e cultura. |2010|9788524916489|8. ed. São Paulo: Cortez|116
97487048|285670|7|23/03/2016|15/06/2016|306.48 B875b Ac.285670|INSTITUIÇÕES CULTURAIS|BROUGÈRE, Gilles. |Brinquedo e cultura. |2010|9788524916489|8. ed. São Paulo: Cortez|116
97487049|285670|8|23/03/2016|15/06/2016|306.48 B875b Ac.285670|INSTITUIÇÕES CULTURAIS|BROUGÈRE, Gilles. |Brinquedo e cultura. |2010|9788524916489|8. ed. São Paulo: Cortez|116
97487050|285670|9|23/03/2016|15/06/2016|306.48 B875b Ac.285670|INSTITUIÇÕES CULTURAIS|BROUGÈRE, Gilles. |Brinquedo e cultura. |2010|9788524916489|8. ed. São Paulo: Cortez|116
97446469|274704|1|01/05/2014|05/08/2014|510.7 J64 Ac.274704|MATEMÁTICA - ESTUDO E ENSINO|SMOLE, Kátia Stocco et al. |Jogos de matemática de 1º a 3º ano. |2008|9788536314709|Porto Alegre: Artmed|116
97446470|274704|2|01/05/2014|05/08/2014|510.7 J64 Ac.274704|MATEMÁTICA - ESTUDO E ENSINO|SMOLE, Kátia Stocco et al. |Jogos de matemática de 1º a 3º ano. |2008|9788536314709|Porto Alegre: Artmed|116
97466317|303471|1|14/01/2015|29/06/2015|B869.93 A848l Ac.303471|FICÇÃO BRASILEIRA|ASSIS, Machado de; ASSIS, Machado de. |Linha reta e linha curva. |1993|9788570564917|9 ed. São Paulo: Atual|116
97483688|308517|1|23/03/2016|13/05/2016|371.2 L941g Ac.308517|ADMINISTRAÇÃO ESCOLAR|LUCK, Heloísa. |Gestão educacional:   uma questão paradigmática . |2014|9788532632968|11. ed. Petrópolis, RJ: Vozes|116
97483689|308517|2|23/03/2016|13/05/2016|371.2 L941g Ac.308517|ADMINISTRAÇÃO ESCOLAR|LUCK, Heloísa. |Gestão educacional:   uma questão paradigmática . |2014|9788532632968|11. ed. Petrópolis, RJ: Vozes|116
97483690|308517|3|23/03/2016|13/05/2016|371.2 L941g Ac.308517|ADMINISTRAÇÃO ESCOLAR|LUCK, Heloísa. |Gestão educacional:   uma questão paradigmática . |2014|9788532632968|11. ed. Petrópolis, RJ: Vozes|116
97483691|308517|4|23/03/2016|13/05/2016|371.2 L941g Ac.308517|ADMINISTRAÇÃO ESCOLAR|LUCK, Heloísa. |Gestão educacional:   uma questão paradigmática . |2014|9788532632968|11. ed. Petrópolis, RJ: Vozes|116
97483692|308517|5|23/03/2016|13/05/2016|371.2 L941g Ac.308517|ADMINISTRAÇÃO ESCOLAR|LUCK, Heloísa. |Gestão educacional:   uma questão paradigmática . |2014|9788532632968|11. ed. Petrópolis, RJ: Vozes|116
97483693|308517|6|23/03/2016|13/05/2016|371.2 L941g Ac.308517|ADMINISTRAÇÃO ESCOLAR|LUCK, Heloísa. |Gestão educacional:   uma questão paradigmática . |2014|9788532632968|11. ed. Petrópolis, RJ: Vozes|116
97483694|308517|7|23/03/2016|13/05/2016|371.2 L941g Ac.308517|ADMINISTRAÇÃO ESCOLAR|LUCK, Heloísa. |Gestão educacional:   uma questão paradigmática . |2014|9788532632968|11. ed. Petrópolis, RJ: Vozes|116
97483695|308517|8|23/03/2016|13/05/2016|371.2 L941g Ac.308517|ADMINISTRAÇÃO ESCOLAR|LUCK, Heloísa. |Gestão educacional:   uma questão paradigmática . |2014|9788532632968|11. ed. Petrópolis, RJ: Vozes|116
97483696|308517|9|23/03/2016|13/05/2016|371.2 L941g Ac.308517|ADMINISTRAÇÃO ESCOLAR|LUCK, Heloísa. |Gestão educacional:   uma questão paradigmática . |2014|9788532632968|11. ed. Petrópolis, RJ: Vozes|116
97447810|298886|1|24/07/2014|18/08/2014|658.47 D269s Ac.298886|ESPIONAGEM INDUSTRIAL|DAWEL, George. |A segurança da informação nas empresas:   ampliando horizontes além da tecnologia  . |2005|857393364X|Rio de Janeiro: Ciência Moderna|116
97447811|298886|2|24/07/2014|18/08/2014|658.47 D269s Ac.298886|ESPIONAGEM INDUSTRIAL|DAWEL, George. |A segurança da informação nas empresas:   ampliando horizontes além da tecnologia  . |2005|857393364X|Rio de Janeiro: Ciência Moderna|116
97500315|302044|1|27/01/2017|10/03/2017|510.76 A634c Ac.302044|MATÉMATICA - PROBLEMAS, EXERCÍCIOS, ETC.|ANTON, Howard; BIVENS, Irl; STEPHEN, Davis. |Cálculo:   volume II . |2014|9788582602454|10. ed. Porto Alegre: Bookman|1168
97500316|302044|2|27/01/2017|10/03/2017|510.76 A634c Ac.302044|MATÉMATICA - PROBLEMAS, EXERCÍCIOS, ETC.|ANTON, Howard; BIVENS, Irl; STEPHEN, Davis. |Cálculo:   volume II . |2014|9788582602454|10. ed. Porto Alegre: Bookman|1168
97500317|302044|3|27/01/2017|10/03/2017|510.76 A634c Ac.302044|MATÉMATICA - PROBLEMAS, EXERCÍCIOS, ETC.|ANTON, Howard; BIVENS, Irl; STEPHEN, Davis. |Cálculo:   volume II . |2014|9788582602454|10. ed. Porto Alegre: Bookman|1168
97500318|302044|4|27/01/2017|10/03/2017|510.76 A634c Ac.302044|MATÉMATICA - PROBLEMAS, EXERCÍCIOS, ETC.|ANTON, Howard; BIVENS, Irl; STEPHEN, Davis. |Cálculo:   volume II . |2014|9788582602454|10. ed. Porto Alegre: Bookman|1168
